frame,time_sec,face_detected,head_forward_x,head_forward_y,head_forward_z,gaze_rel_x,gaze_rel_y,gaze_rel_z,eye_yaw_proxy_deg,eye_pitch_proxy_deg,left_dx,right_dx,left_dy,right_dy,confidence
490,34.68044447590063,1,0.015497739309850532,0.05016802233815102,0.9986205433551639,0.019347050363540272,0.1650873846208343,0.9860891679160072,0.43254869447290567,-6.61673585473003,-0.1595574809044549,0.12866114558496164,-0.22998149144928048,-0.43169209402372255,1.0
491,34.751220893198386,1,0.03108412504667233,0.04542093989980804,0.9984842088829952,0.05516769440594637,0.16363829075978034,0.9849766673841314,-0.6920029116138254,-6.9256330165041895,-0.11198913501730423,0.16141791441829176,-0.2817605781221091,-0.4108027235283098,1.0
492,34.821997310496144,1,0.032365553218510375,0.049141130370312404,0.9982673090263888,0.054245072339124525,0.17834541738504178,0.9824715691686342,-0.5188072320303333,-7.550401923174263,-0.11981123746158524,0.15686889689232333,-0.331554609717128,-0.4234855826002983,1.0
493,34.8927737277939,1,0.024814392418329924,0.03586193089518432,0.9990486313695536,0.050586917187444215,0.14569938014489817,0.9880347435363107,-0.8767998576699644,-6.4391843455246605,-0.09994842529263553,0.16257698655477584,-0.2709054004040184,-0.3730130341484477,1.0
494,34.96355014509166,1,0.030254389036982396,0.05200347818408044,0.9981885143602669,0.03708011274283265,0.15755201965789148,0.9868142815852932,0.23970700395647587,-6.0932409294290775,-0.14431388504103046,0.12719195618699647,-0.25355072704430953,-0.3557733658985982,1.0
495,35.03432656238941,1,0.0401567603486912,0.06906767949428674,0.9968034361134457,0.051496961617819095,0.18018530464696264,0.9822837262896165,0.01643380944829348,-6.456881504418323,-0.13905480315312455,0.13788095962110358,-0.262182224972538,-0.3835059254692943,1.0
496,35.10510297968717,1,0.03013705657800089,0.08647239467485206,0.9957983143086812,0.045907203114573365,0.19557402567029436,0.9796138673912862,-0.2787451835778202,-6.380983504920543,-0.1243222003985894,0.144232570654148,-0.2756453046417388,-0.3624530458503155,1.0
497,35.175879396984925,1,0.036463039062185454,0.0628288193445101,0.9973580030471128,0.04426630097942582,0.1581887856424129,0.9864161407309684,0.10976907536292908,-5.5187631845696545,-0.1565461820300744,0.14870553378986517,-0.24894474242326592,-0.30293157603369963,1.0
498,35.24665581428268,1,0.025102565491954047,0.057579018612828346,0.9980253092087924,0.03512828407874798,0.15741676835402862,0.9869072725938628,-0.0026327704007991226,-5.786694358621429,-0.14585977686068602,0.14604783188931453,-0.2489974631057429,-0.3296719727564,1.0
499,35.31743223158044,1,0.03039924722446308,0.07546115475247661,0.9966852561825167,0.03548721540626551,0.17683014336620345,0.9836014222945173,0.2580415696785639,-5.860348991624313,-0.15310189868968402,0.13467035799835803,-0.28025114696226416,-0.3057837522001671,1.0
500,35.3882086488782,1,0.024890986223162995,0.07343089733816616,0.9969896399265892,0.039828007269256664,0.17995615526314682,0.9828680033554181,-0.2479196922394677,-6.214170156943322,-0.13027564552466112,0.14798419497033738,-0.26319069928514327,-0.3582263164091889,1.0
501,35.45898506617595,1,0.008119589382764174,0.05445895097059385,0.9984829968143863,0.13560992858485696,0.17020150569620152,0.9760335008225671,-6.687822430182663,-7.40014039897739,0.1580861968474313,0.3196154053084732,-0.40898208214863785,-0.33103195774910127,1.0
502,35.529761483473706,1,0.0074576002157805315,0.07421361641236243,0.9972144821140636,0.14390888291546486,0.18946124333221476,0.9712850614999875,-7.220273619600369,-7.442099193717376,0.1703062165350424,0.3454276134364125,-0.3900690560134655,-0.3541408633582721,1.0
503,35.600537900771464,1,-0.008954137999690217,0.059485949227119125,0.998188982736852,0.12939789123011303,0.1742144594940291,0.9761687906547736,-7.355801669003879,-7.3569627507034046,0.15859662057451535,0.3668177843543331,-0.3855609875675363,-0.3501352875028041,1.0
504,35.67131431806922,1,-0.014300198899381803,0.07310488406490401,0.9972217307285752,0.12178858230787219,0.18288257093802754,0.9755621489513295,-7.233939219133777,-7.078227730317225,0.1484200884893274,0.3682898557345138,-0.3518407533206562,-0.35598201971106636,1.0
505,35.74209073536698,1,-0.041674313126331866,0.06180752523766892,0.9972176700447316,0.10843247961709702,0.1839270361853919,0.9769407570186359,-7.981628775500588,-7.833309108741249,0.17672863198205502,0.3933877091251297,-0.42538164905825404,-0.3579492618158709,1.0
506,35.81286715266474,1,-0.04802028582621172,0.06578861948830472,0.9966774351288344,0.10323164948566046,0.20530478030731186,0.9732384978654699,-7.95792329441896,-8.859321791458331,0.18675000282742288,0.38167308963107427,-0.48461934272293467,-0.4013128364228985,1.0
507,35.88364356996249,1,-0.0370413279055258,0.05883809534707558,0.9975800812781517,0.09650712537733921,0.16772505389584405,0.9810987111636824,-7.120513022255685,-6.939500775132307,0.1694986730067504,0.33910940001151274,-0.39850292809045434,-0.29544714942277633,1.0
508,35.954419987260245,1,-0.0520572352336355,0.0577375660078632,0.9969736294061732,0.10088544844342306,0.15522515991860042,0.9827142392479181,-8.326544242632732,-6.3172489395505576,0.20146837068621748,0.3932847895018347,-0.3601892824321861,-0.2715356115228697,1.0
509,36.025196404558,1,-0.04276300718834877,0.07276535281811865,0.9964318986491069,0.11067792724333159,0.16619884631915885,0.979861388107165,-8.383250420549999,-6.093292248599553,0.19586832525686476,0.4029352762109923,-0.354503960497372,-0.2548252643625833,1.0
510,36.09597282185576,1,-0.03941251677214771,0.04970146432414654,0.9979861812498811,0.11909797807266019,0.1388432966937456,0.9831267520427958,-8.713121741263926,-5.8259440270058205,0.22767021534238469,0.39469562331932434,-0.32456747316243806,-0.25802692953814405,1.0
511,36.16674923915352,1,-0.025398938216452737,0.04777557215022066,0.9985351213869224,-0.0089354663314262,0.14133692327736574,0.9899212249264726,-0.6116292240647935,-5.433219095409237,-0.1229099885087423,0.1665977902276561,-0.24402370302054166,-0.2992982065203821,1.0
512,36.23752565645127,1,-0.03194939673865067,0.058101728994494915,0.9977992910079094,-0.01953642413535217,0.15796452052370907,0.9872515071590008,-0.3337690657168279,-5.79023163943674,-0.12789773983018043,0.15173838738138243,-0.3084642353956242,-0.27055892854804986,1.0
513,36.308302073749026,1,0.020240813004239102,0.031138907806813276,0.9993101009744304,0.02823772471476848,0.14133392516078452,0.9895591707935301,-0.030758936975543442,-6.358106828513033,-0.13382322121442364,0.13602028814124817,-0.3075504082512268,-0.3282602746000765,1.0
514,36.37907849104678,1,0.036558218634716394,0.05528370541864708,0.9978011868931809,0.048057637107941344,0.14842625933140996,0.9877550855634643,-0.177779955247794,-5.407009324234781,-0.12575598887190062,0.1384545571038859,-0.23117409859778898,-0.3095268338256891,1.0
515,36.44985490834454,1,0.08652338422752565,0.06532668616587349,0.994105692598328,0.1103454635106252,0.1618603481247232,0.9806248550733195,-0.8456051770341999,-5.689136499037532,-0.11172827397535282,0.17212864376350995,-0.24710468365870622,-0.3218089662450469,1.0
516,36.5206313256423,1,0.08464460547177712,0.061588627183923175,0.9945059737206846,0.10263284421131016,0.1622915535814251,0.9813908247610758,-0.4687243686442644,-5.893231153936276,-0.12121159252896556,0.15469190457498444,-0.307390042812582,-0.2819330725810456,1.0
517,36.591407742940056,1,0.5280369601735287,-0.10492407747412394,0.8427146056980994,0.5761227273234584,0.017110458512739228,0.8171840889731419,-2.6728833686792544,-7.183311286482837,-0.03558512731677396,0.22650536793672071,-0.10504055742332723,-0.6132905712249566,1.0
518,36.66218416023781,1,-0.2795479142092031,0.07244768248371523,0.9573945356873638,-0.27714467480006244,0.11366666657650065,0.9540810857256077,-0.0028836064187370784,-2.373457872894436,-0.0010455494411969251,0.0012515213282495736,-0.2564009836278167,0.019055196338373097,0.8582260097365276
519,36.732960577535565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,36.80373699483332,1,0.07987684908624922,0.08950102819189351,0.992778552816612,0.07761850714587087,0.1374688275221909,0.9874602213801428,0.3103036215952994,-2.7510568312863404,-0.061536825366642185,0.039372280966977945,-0.10889133514991595,-0.1662143479787181,0.7536788886292275
521,36.87451341213108,1,0.14034062722479815,0.05887134311011727,0.9883514927952308,0.14788911165213428,0.15060177181322532,0.9774701616834449,-0.048097371251937616,-5.311942277068457,-0.10499391309427451,0.10842943961227006,-0.27793381707659265,-0.2532604106302531,0.8531185679096495
522,36.94528982942884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,37.016066246726595,1,0.09327734610867407,0.04615760000920775,0.9945696620470145,0.11423767952311922,0.11559488572624495,0.9867054144835273,-0.8424800792781366,-4.095442227680251,-0.03434146710016096,0.09451861562002786,-0.28382765689062345,-0.12571656587740165,0.835163749229258
524,37.086842664024346,1,0.10489062016362498,0.02201520211405273,0.994240055860539,0.12712250380605514,0.11035731080819858,0.9857287319426488,-0.8387135459910674,-5.176690858230292,-0.04695824022024647,0.10686635064817986,-0.28640712235120896,-0.23126196347182018,0.7285103802713574
525,37.1576190813221,1,0.09437759584620276,-0.03881952228541297,0.9947793293448669,0.13550184371067417,0.0669049853932842,0.9885155402321869,-1.8338482021800329,-6.250667229801817,-0.04761015003162022,0.178599307330194,-0.31816036592322183,-0.3069063570569599,1.0
526,37.22839549861986,1,0.09048142707373726,-0.02449363819220012,0.995596892845096,0.13681644340055998,0.09549634956424194,0.9859826104121338,-2.0742159806620437,-7.100105591439617,-0.05096214129440925,0.19912042562741233,-0.34170838512331475,-0.368302174020647,0.9958419797244291
527,37.29917191591762,1,0.09337373099971644,-0.03094749251319284,0.9951500384697468,0.1320820012203797,0.0800890176853021,0.9879980233785001,-1.690917729344806,-6.539627887109405,-0.08085465311588548,0.20163449092622876,-0.29141840332890706,-0.3625443853820334,1.0
528,37.369948333215376,1,0.09509573248830261,-0.03367051024832311,0.9948985367373552,0.13904783268757318,0.07443240443215729,0.9874844390649082,-1.9434623762803456,-6.41683688571963,-0.08454396201261608,0.2233627031754979,-0.29555138197179015,-0.3461323066001729,1.0
529,37.44072475051313,1,0.0736130228864295,-0.02382039974529884,0.9970023627943397,0.10394983100110951,0.095890743040027,0.9899491896224131,-1.1164309536071932,-7.00382933999201,-0.08424902565014267,0.16399409376494217,-0.38200536526191464,-0.3183775687372864,1.0
530,37.511501167810884,1,0.0756118643145589,-0.052434068823446346,0.995757758895955,0.1149660126329798,0.07718868310024395,0.9903659541505472,-1.5720942182411042,-7.614020697411141,-0.07818306523883999,0.19047550939891886,-0.39885356315837694,-0.3625485065827372,1.0
531,37.58227758510864,1,0.06372845499341875,-0.05207530574596953,0.9966076693241005,0.09895462297300307,0.05281455171814768,0.9936893909663532,-1.4570101053062872,-6.176168973539679,-0.07953028679500607,0.18360243717402658,-0.28661615077169283,-0.331000746582275,1.0
532,37.6530540024064,1,0.06830210756749323,-0.05111143800779989,0.9963545769486952,0.09707898456279057,0.07757308492377485,0.9922490046614642,-1.0527285890312583,-7.49114885171812,-0.09624852078371937,0.17144342000023782,-0.3275039827763704,-0.4216109023954415,1.0
533,37.72383041970416,1,0.052118360048623434,-0.07658906567973987,0.9956996492738894,0.07750807872986348,0.03828934224951119,0.996256203996595,-0.9813984245790601,-6.673404084774141,-0.09165130249244262,0.16175118996237547,-0.3577546322663798,-0.30958577621103434,1.0
534,37.794606837001915,1,0.04722698460350613,-0.06421083150812161,0.9968182286868033,0.0783097554529158,0.048941213267285046,0.9957270408323913,-1.3100053023319278,-6.599245696368797,-0.09563574625395385,0.18920755356337726,-0.33924501313838507,-0.32067955649849467,1.0
535,37.865383254299665,1,0.049524402110046606,-0.07314514566391546,0.9960909201781969,0.08653552106935604,0.04251450044188248,0.9953412082524427,-1.8034601088733708,-6.72572781600605,-0.08657567969591483,0.2153942589011556,-0.30075093322559626,-0.3718218483750088,0.9972429737870389
536,37.93615967159742,1,0.015000662708646166,-0.06026719477377403,0.9980695593756989,0.043265804198064806,0.040623974995300426,0.9982373279148983,-1.6389670133377234,-5.7787960956033535,-0.07170236765054645,0.1887714400318124,-0.3232771064012137,-0.25460250315912164,1.0
537,38.00693608889518,1,-0.0035096458122892828,-0.0555885908379022,0.9984475904898206,0.02946370186719212,0.056106632667628976,0.9979899478667013,-1.9293554314740808,-6.392892020428365,-0.07115163075246651,0.20896273300061516,-0.37079896410590774,-0.26849023793692867,0.9867888598104038
538,38.07771250619294,1,-0.021881203453251508,-0.05841381150805702,0.9980526236429312,-0.011420135429268835,0.053202985246947866,0.9985184138850871,-0.7330014740560842,-6.384856918792834,-0.11438215937727847,0.16673940752414163,-0.3634397343330651,-0.27504595754621824,1.0
539,38.148488923490696,1,-0.06592856870869308,-0.05473281559575573,0.9963221079174065,-0.059379955454985686,0.031532031107479416,0.9977373160829462,-0.534471578488302,-4.930229133999515,-0.12318293027278858,0.16135947159338157,-0.2779941955791373,-0.21502871782081423,1.0
540,38.21926534078845,1,-0.06917122563832848,-0.04648655672568902,0.9965211194889353,-0.06300377203476396,0.031296491444362196,0.9975224580592984,-0.4950765357728884,-4.4446988245586505,-0.12690552769689148,0.16226813739495494,-0.2296158945011433,-0.21485398795472177,1.0
541,38.290041758086204,1,-0.10309975975799336,-0.03979261478266073,0.9938747342329429,-0.10823377290852944,0.04902399846451167,0.992915957156766,0.12269098100288484,-5.097818308990809,-0.13571716029291062,0.12695351879270456,-0.30002818545618876,-0.20975364544289218,0.9832607642681859
542,38.36081817538396,1,-0.15281323609097394,-0.04946122362706546,0.9870165663415775,-0.16568520343049623,0.026531898018748484,0.9858217241224286,0.5743262948317109,-4.380310862492553,-0.12902058775765773,0.0879972809839641,-0.2563504599755282,-0.18168062627372702,1.0
543,38.43159459268172,1,-0.19729492724217634,-0.06002301273671213,0.9785049563627733,-0.21807833105275645,0.03459736040098272,0.9753178272637741,1.0000493164110584,-5.465298023990568,-0.17524634619538115,0.10381425216601983,-0.2623066185371208,-0.28422318386193596,1.0
544,38.50237100997948,1,-0.1878567565129494,-0.046311704805434444,0.9811040031670692,-0.21064143379308956,0.04655382959736071,0.9764542627893082,1.1201897821770768,-5.371966307352238,-0.14225225460618046,0.06223869873638928,-0.23393414719430985,-0.30326248354091395,1.0
545,38.573147427277235,1,-0.22473270162431533,-0.05140362587415527,0.9730636567396946,-0.24966547927046404,0.023953033320213434,0.968035846782241,1.2712075531445415,-4.377634386922826,-0.16513617900556463,0.07433563949524023,-0.23449242704346476,-0.2032710116488179,1.0
546,38.64392384457499,1,-0.20784343879940728,-0.06482394661384021,0.9760117626819069,-0.2384377409865887,0.014719441851050383,0.9710462304673274,1.5440040136223494,-4.643308501499309,-0.1783426501428183,0.06805664916979336,-0.19607005657917753,-0.2682607935707534,1.0
547,38.71470026187274,1,-0.17912027075483394,-0.05384584003039278,0.9823525610065545,-0.20127030053018638,0.0288490865281518,0.9791108192288448,1.0416389077468098,-4.798615370916115,-0.17518383624837122,0.1007810571235991,-0.2574216546898862,-0.22243988240172524,1.0
548,38.7854766791705,1,-0.16854432651759818,-0.07972572619285502,0.9824645635246857,-0.18023080778264203,-0.007694162970500528,0.9835942536341903,0.438631600150849,-4.159475240172134,-0.1410934338192043,0.10976260523700081,-0.19483830273935554,-0.22110922127785781,1.0
549,38.85625309646826,1,-0.14377759247011426,-0.09806635713542197,0.9847390484294231,-0.15499182523181393,-0.012804472342681552,0.9878327690451134,0.3374888065475481,-4.9203975699550995,-0.14328377916311244,0.11917743583828758,-0.24277572579066925,-0.24926403120484067,1.0
550,38.927029513766016,1,-0.10982129068812548,-0.06488154352065963,0.9918314722884988,-0.11309640160643897,0.00016280121725836192,0.9935840062317021,-0.016407733419586623,-3.733462998153703,-0.1339870294091728,0.1351590103677147,-0.14591234976631504,-0.22743395004905528,1.0
551,38.99780593106377,1,-0.09968376783128073,-0.08887130053788732,0.9910423998859301,-0.10311300712769217,-0.010960494865478267,0.9946092576049091,-0.051038551379929575,-4.473799514244666,-0.12540495573283394,0.12905056654568606,-0.20638989117745135,-0.24099006024701525,1.0
552,39.068582348361524,1,-0.06217850919123139,-0.06681240920153501,0.9958262574221683,-0.057383613683529455,0.011653599402643391,0.9982841852406469,-0.389895183518527,-4.49066097495393,-0.11013738584110996,0.13798704180671903,-0.24582909905033684,-0.20323699844505616,0.9399293628622296
553,39.13935876565928,1,0.024846124285410026,0.005809777647182822,0.9996744052898845,0.009507793098078577,-0.025726965687288824,0.9996237917871549,0.7942827873411602,1.8458198776086037,-0.03412987684762105,-0.022604607962461817,-0.1678758522801975,0.35245784004105785,0.16429331943536496
554,39.21013518295704,1,0.0036085394017596455,0.007889438028402534,0.9999623668973657,-0.01450616530888639,-0.07347728648966953,0.9971913856116821,0.8154898093937286,4.710214854490117,-0.039593725118540195,-0.01865554698101185,-0.14085522684929455,0.6118767122983062,0.06960427735520476
555,39.2809116002548,1,0.15954348862662163,0.00945042308167523,0.9871456654113536,0.11220593201326998,-0.09258025180144822,0.989362787756551,2.023298312748704,6.124787419866872,-0.08556562638327882,-0.05895568167020003,0.23928818707401198,0.3731905549126753,0.27797612993452725
556,39.351688017552554,1,0.2640141765377839,0.016283917055174055,0.9643813294710842,0.2004900488286251,-0.1282420079451351,0.9712660437382209,2.2248556198671463,8.788243399000638,-0.12019979818356251,-0.03871846037837652,0.2947429416076565,0.5840813982924073,0.060576741946786264
557,39.42246443485031,1,0.410957619672244,-0.14291911443290922,0.9003821197486299,-0.06196838667767102,-0.07973934427278676,0.9948877102605664,28.0,3.0351839244345853,-1.2693210305364877,-1.1804142668168731,0.4064834771196376,-0.10296508467617908,1.0
558,39.49324085214806,1,0.5576467254584797,-0.17851205593770667,0.8106562622161925,0.5457440939869401,-0.1611555627496599,0.8223091076190355,1.1576332405591354,-0.7482270021902012,-0.1145132980311777,0.03182520941981088,-0.0951764104985127,0.02035371027949258,1.0
559,39.56401726944582,1,0.5985172121927458,-0.2879491885033289,0.747571007697127,0.5684656613399276,-0.2471867735101207,0.7846945207397686,3.172277936930279,-1.699232540607523,-0.18092531127048397,-0.04566596993882165,-0.17852845317900476,0.00860519911825243,1.0
560,39.63479368674358,1,0.6008397398334808,-0.32308170291109733,0.7311701719031628,0.571754652466084,-0.2555187185399677,0.7796196520477663,3.87533781385954,-3.237655406674117,-0.24892948772292384,-0.027880356124186153,-0.41018271986721905,0.08641717919980736,1.0
561,39.705570104041335,1,0.5591690720293158,-0.4665695994281804,0.6853048648414085,0.5187446192958536,-0.5231947217556611,0.6761444395087609,0.6492529545987503,3.9688553942785063,0.022370034743598825,-0.0687452457863667,-0.3595092807698891,0.7563948201977397,0.881599326451018
562,39.77634652133909,1,0.5821087622606077,-0.4310769119140096,0.6894360629631325,0.5717350190000715,-0.3435687599865524,0.7450366267575647,3.4970736161574947,-4.844834950812375,-0.3384597608623002,0.088668788279622,-0.31688598108062793,-0.16759751400060954,1.0
563,39.84712293863685,1,0.5322237357233881,-0.48025192668174044,0.6972058390827757,0.5208765669063824,-0.5320827138254987,0.6675144850083133,-0.8109312887933866,3.388607710256543,-0.11375193393289858,0.17167559741814048,-0.12176707537547628,0.4606278464011306,0.816840293790387
564,39.9178993559346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,39.98867577323236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,40.059452190530116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,40.130228607827874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,40.20100502512563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,40.27178144242339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,40.34255785972114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,40.4133342770189,1,0.17355502853997437,-0.4883185759708227,0.8552330795931109,0.4972649010779416,-0.1697915420890967,0.8508222202028762,-17.364507481757197,-20.0,0.9711379423100199,0.2691840206726371,-1.9705369444595582,-2.0186383638182037,0.3823883733362244
572,40.484110694316655,1,0.18636692188440418,-0.5562346641534425,0.8098582399540302,0.255603370742594,-0.2604444281253596,0.9310400725658797,-1.0916716345053648,-18.793371208171013,0.1854980626867272,-0.10752151736491543,-0.32864947036658676,-1.5506876504505147,0.3551104820337506
573,40.55488711161441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,40.62566352891217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,40.69643994620992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,40.76721636350768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,40.837992780805436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,40.908769198103194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,40.97954561540095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,41.05032203269871,1,0.07113860428948131,-0.1679726065621852,0.9832214920476717,0.11842523627985303,0.02279690152925585,0.9927012464446322,0.2828287538374161,-11.288929739279457,0.05853058164465633,-0.07873263549018605,0.030883166875521603,-1.1597761408034672,0.5283498672827036
581,41.12109844999646,1,0.02073409406019109,-0.12624473954438276,0.9917824172069569,0.009149005003644347,0.08316924273242558,0.9964934383982457,3.780715393910759,-11.441508631759149,-0.0007520071199299578,-0.26929909244512423,-0.07147349201761723,-1.0726773711582978,0.580228868158707
582,41.19187486729422,1,0.07569954507487521,-0.19050921942188845,0.9787623900573211,0.10711628044624415,0.0703608079447774,0.9917537290924192,1.1507387817722858,-15.074106349642685,-0.2569784652596663,0.1747828379902173,0.09415508133656997,-1.6015657163008385,0.7323478472455142
583,41.262651284591975,1,0.05030872519692897,-0.3104962073347367,0.949242401813048,0.11187757984843309,-0.21273332202428483,0.9706842642320774,-1.5579378061801104,-6.554759158139705,0.10310614770866576,0.008175124161342133,-0.9950645833105415,0.33958866749657096,0.7807025797962569
584,41.33342770188973,1,0.023832001936677758,-0.6192386019444578,0.7848411237604483,0.2665818830513034,-0.45979912615293106,0.8470648518371083,-8.691231628935252,-14.76171855837147,0.11379435206694846,0.5070079071427125,-0.31430981514435913,-1.1618620406927878,1.0
585,41.40420411918749,1,0.07478750834113072,-0.6165131944354492,0.7837846066893144,0.21340964627014175,-0.47037722743625887,0.8562719117127637,-3.0245660834087835,-11.916416306897746,0.02988882425033226,0.18615161027886656,-0.3271773341067002,-0.8644642965830744,1.0
586,41.47498053648525,1,0.06728785410237598,-0.6057143696348071,0.7928319160504361,0.19891449705431752,-0.46040973433543275,0.8651334575606265,-2.798406423256831,-11.668372944610097,-0.0662204325007545,0.2661066055905281,-0.27186862124155303,-0.8949686732194567,1.0
587,41.545756953783,1,0.034167355786840374,-0.5946973022976507,0.8032233253824445,0.127792766413052,-0.5038356328530861,0.8542942490266626,-2.2891404796108206,-7.703114392270503,0.0011565949664035788,0.16235343929151216,-0.2492940863561178,-0.5210173528709325,1.0
588,41.616533371080756,1,0.04308306993138318,-0.5556332993581631,0.8303104755027781,0.1372189739256157,-0.45024463166211465,0.8822985463289895,-1.993569055269765,-8.40357585005587,0.004695602106460016,0.13770218755566604,-0.2900343461455605,-0.5503232388600263,1.0
589,41.68730978837851,1,-0.02270838833423576,-0.4036157905861731,0.9146467201541588,0.04835042756505535,-0.3161843562772589,0.9474648748105715,-1.9518245652570307,-6.439313581340079,-0.02735845711498262,0.1667744974904848,-0.24773846919103376,-0.39619288894297405,1.0
590,41.75808620567627,1,-0.008006887908113512,-0.37992673087846845,0.9249819289640347,0.06836951088995694,-0.28171282563032085,0.957059817282101,-2.0499894743012583,-7.077235609526434,-0.017366456939971166,0.1637942765329182,-0.2783090900404602,-0.42941447091218315,1.0
591,41.82886262297403,1,-0.025992542123325774,-0.21727772384071925,0.9757636898740203,0.11285371969977367,-0.08835287256203742,0.9896756073885833,-5.019046330804557,-9.689985695692444,0.062087782403845056,0.2964155269393376,-0.39116396944346127,-0.5778346001257831,1.0
592,41.89963904027178,1,0.001146068429762659,0.06158667538227435,0.9981010810246188,0.1785558585102447,0.22903804230519842,0.9569009251582274,-6.58703498795792,-12.621217035833947,0.13783044864497965,0.33267205049487175,-0.6108870938221208,-0.651234609761274,1.0
593,41.97041545756954,1,0.044678996612967474,0.015537077069790538,0.9988805666834178,0.18038571798826208,0.15447460912728592,0.9713900287118616,-4.979116004092789,-10.108490348503658,0.05504978919004692,0.300601353959438,-0.40623871515017373,-0.6046103197001921,1.0
594,42.041191874867295,1,0.004953065372756595,0.02672271535979016,0.9996306135904466,0.14374104024366877,0.16439506424570444,0.9758651424255909,-5.511100144570321,-9.881922997287692,0.11758246910805721,0.2760675412183943,-0.46452429605394113,-0.5236680036748282,1.0
595,42.11196829216505,1,-0.005439832705707663,0.053795988824587214,0.9985371299088075,0.11922042931372358,0.1916098988472829,0.9742033339595926,-4.905468181658722,-9.58169495306397,0.07456271482662803,0.2758278695775664,-0.40800384917440136,-0.5501656461319957,1.0
596,42.18274470946281,1,-0.10425078073870793,0.08954480809766499,0.990511737466105,0.012121038411309303,0.22852969390029884,0.973461483282039,-4.8209339232069635,-9.278410864840259,0.05960328312410135,0.2847491399621103,-0.41079682351613933,-0.5170442629678865,1.0
597,42.25352112676057,1,-0.09400086425486491,0.08777815540649483,0.9916949293773624,0.012360383662155186,0.212883154345021,0.9769994797909763,-4.447713436149214,-8.35389529821689,0.05262102155872468,0.2650727953090763,-0.4151081847155414,-0.42028134510614784,1.0
598,42.32429754405832,1,-0.12152515233371193,0.07049439353837471,0.9900819046068486,-0.013583457487621778,0.21507587970829808,0.9765028702724757,-4.578830405337066,-9.32696173833411,0.024578640314881398,0.3024806743520519,-0.40553156433067206,-0.5271646095027388,1.0
599,42.395073961356076,1,-0.13690675312517767,0.08394136657470336,0.9870209663053228,-0.055743653088294015,0.19880679401573495,0.9784520958092723,-3.6566289598245203,-7.210256458189646,0.01508858311888972,0.24609919972571886,-0.3479190846765153,-0.3731065611424493,1.0
600,42.46585037865383,1,-0.1254685101276005,0.09742199870592298,0.9873026927616998,-0.05058883505666138,0.21694683580914742,0.9748717044821892,-3.2569046466054083,-7.441451240362807,-0.013078377569351277,0.24571442375545183,-0.32352316883022786,-0.4206219552060527,1.0
601,42.53662679595159,1,-0.1130928798368388,0.07311188948429351,0.9908908376537987,-0.009341880870362744,0.2115689926779558,0.9773184182235793,-4.889785959687957,-8.683140525785817,0.06436485543954885,0.2849055702524481,-0.38450201041998,-0.48381204215860174,1.0
602,42.60740321324935,1,-0.11286482572054271,0.0821946163777672,0.9902048152546944,-0.021752108650814703,0.19668896547815876,0.9802246153960709,-4.439993767226294,-7.1504782744984565,0.03745973229031121,0.2796826796544241,-0.39098875707620806,-0.32405907037363757,1.0
603,42.678179630547106,1,-0.09673714438920536,0.08355180891831426,0.9917968643436516,-0.006709170503297504,0.2116419331336167,0.9773242446448485,-4.413684802731954,-7.87185127075411,0.05291684787114322,0.26234635232399633,-0.4976592180350149,-0.2895259090403961,1.0
604,42.74895604784486,1,-0.10859958038647032,0.07647682048775964,0.9911394589400453,-0.012519886777593216,0.21800166861499748,0.9758680878664663,-4.716498869426384,-8.659429037752753,0.0764159845507733,0.26047679183682554,-0.47185758666569266,-0.39408531710958256,1.0
